CÓDIGO DE LA INSTITUCIÓN;IES PADRE;INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);PRINCIPAL O SECCIONAL;ID SECTOR IES;SECTOR IES;IES ACREDITADA;ID CARACTER;CARACTER IES;CÓDIGO DEL DEPARTAMENTO (IES);DEPARTAMENTO DE DOMICILIO DE LA IES;CÓDIGO DEL MUNICIPIO (IES);MUNICIPIO DE DOMICILIO DE LA IES;CÓDIGO SNIES DEL PROGRAMA;PROGRAMA ACADÉMICO;PROGRAMA ACREDITADO;ID NIVEL ACADÉMICO;NIVEL ACADÉMICO;ID NIVEL DE FORMACIÓN;NIVEL DE FORMACIÓN;ID METODOLOGÍA;METODOLOGÍA;ID ÁREA DE CONOCIMIENTO;ÁREA DE CONOCIMIENTO;ID NÚCLEO;NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC);ID CINE CAMPO AMPLIO;DESC CINE CAMPO AMPLIO;ID CINE CAMPO ESPECIFICO;DESC CINE CAMPO ESPECIFICO;ID CINE CODIGO DETALLADO;DESC CINE CODIGO DETALLADO;CÓDIGO DEL DEPARTAMENTO (PROGRAMA);DEPARTAMENTO DE OFERTA DEL PROGRAMA;CÓDIGO DEL MUNICIPIO (PROGRAMA);MUNICIPIO DE OFERTA DEL PROGRAMA;ID SEXO;SEXO;AÑO;SEMESTRE;GRADUADOS
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;9
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;13
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;15
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;8
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;46
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;26
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;38
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;21
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;12
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;24
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;25
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;17
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6536;TECNOLOGIA EN PRODUCCION;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6536;TECNOLOGIA EN PRODUCCION;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6537;TECNOLOGIA EN TELECOMUNICACIONES;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;66
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6537;TECNOLOGIA EN TELECOMUNICACIONES;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;12
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6537;TECNOLOGIA EN TELECOMUNICACIONES;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;41
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;6537;TECNOLOGIA EN TELECOMUNICACIONES;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90355;ARTES VISUALES;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;2;BELLAS ARTES;24;ARTES PLASTICAS, VISUALES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90355;ARTES VISUALES;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;2;BELLAS ARTES;24;ARTES PLASTICAS, VISUALES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90442;INGENIERIA MECATRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90442;INGENIERIA MECATRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;90442;INGENIERIA MECATRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;8
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;9466;TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;819;INGENIERIA BIOMEDICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;16
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;1;31
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;1;31
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;43
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55019;ESPECIALIZACION EN FORMULACION Y EVALUACION DE PROYECTOS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;2;32
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11111;ESPECIALIZACION EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;7
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;2;11
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55018;ESPECIALIZACION EN FINANZAS;;2;POSGRADO;1;ESPECIALIZACION UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;1;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;102977;MAESTRIA EN DESARROLLO SOSTENIBLE;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;-3;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;102977;MAESTRIA EN DESARROLLO SOSTENIBLE;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;9;MATEMATICAS Y CIENCIAS NATURALES;-3;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;104905;MAESTRIA EN CIENCIAS: INNOVACION EN EDUCACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;2;8
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;104905;MAESTRIA EN CIENCIAS: INNOVACION EN EDUCACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;3;CIENCIAS DE LA EDUCACION;313;EDUCACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53892;MAESTRIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2017;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRIA EN ESTUDIOS DE CIENCIA, TECNOLOGIA, SOCIEDAD E INNOVACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2017;1;2
